[1, 8, 17, 19, 6, 30, 34, 15, 10, 26, 23, 2, 7, 18, 31, 33, 16, 9, 27, 37, 12, 24, 25, 11, 5, 20, 29, 35, 14, 22, 3, 13, 36, 28, 21, 4, 32]
[1, 8, 17, 19, 30, 6, 3, 22, 14, 35, 29, 20, 5, 11, 25, 24, 12, 37, 27, 9, 16, 33, 31, 18, 7, 2, 34, 15, 10, 26, 23, 13, 36, 28, 21, 4, 32]
[1, 8, 17, 19, 30, 6, 10, 26, 23, 2, 34, 15, 21, 28, 36, 13, 3, 22, 14, 35, 29, 20, 16, 33, 31, 18, 7, 9, 27, 37, 12, 24, 25, 11, 5, 4, 32]
[1, 8, 17, 19, 30, 6, 10, 26, 23, 2, 34, 15, 21, 28, 36, 13, 3, 33, 31, 18, 7, 9, 16, 20, 29, 35, 14, 22, 27, 37, 12, 24, 25, 11, 5, 4, 32]
[1, 8, 17, 19, 30, 6, 10, 26, 23, 13, 36, 28, 21, 15, 34, 2, 7, 18, 31, 33, 3, 22, 14, 35, 29, 20, 16, 9, 27, 37, 12, 24, 25, 11, 5, 4, 32]
[1, 8, 17, 19, 30, 6, 10, 26, 23, 13, 36, 28, 21, 15, 34, 2, 14, 35, 29, 20, 16, 9, 7, 18, 31, 33, 3, 22, 27, 37, 12, 24, 25, 11, 5, 4, 32]
[1, 8, 17, 32, 4, 5, 11, 25, 24, 12, 13, 36, 28, 21, 15, 10, 26, 23, 2, 34, 30, 19, 6, 3, 22, 14, 35, 29, 20, 16, 33, 31, 18, 7, 9, 27, 37]
[1, 8, 17, 32, 4, 5, 11, 25, 24, 12, 13, 36, 28, 21, 15, 10, 26, 23, 2, 34, 30, 19, 6, 3, 33, 31, 18, 7, 9, 16, 20, 29, 35, 14, 22, 27, 37]
[1, 8, 17, 32, 4, 5, 11, 25, 24, 12, 13, 36, 28, 21, 15, 34, 30, 19, 6, 10, 26, 23, 2, 7, 18, 31, 33, 3, 22, 14, 35, 29, 20, 16, 9, 27, 37]
[1, 8, 17, 32, 4, 5, 11, 25, 24, 12, 13, 36, 28, 21, 15, 34, 30, 19, 6, 10, 26, 23, 2, 14, 35, 29, 20, 16, 9, 7, 18, 31, 33, 3, 22, 27, 37]
[1, 8, 17, 32, 4, 5, 11, 25, 24, 12, 37, 27, 9, 7, 2, 23, 26, 10, 6, 19, 30, 34, 15, 21, 28, 36, 13, 3, 22, 14, 35, 29, 20, 16, 33, 31, 18]
[1, 8, 17, 32, 4, 5, 11, 25, 24, 12, 37, 27, 9, 7, 18, 31, 33, 16, 20, 29, 35, 14, 2, 23, 26, 10, 6, 19, 30, 34, 15, 21, 28, 36, 13, 3, 22]
[1, 8, 17, 32, 4, 5, 11, 25, 24, 12, 37, 27, 9, 7, 18, 31, 33, 16, 20, 29, 35, 14, 22, 3, 6, 19, 30, 34, 2, 23, 13, 36, 28, 21, 15, 10, 26]
[1, 8, 17, 32, 4, 5, 11, 25, 24, 12, 37, 27, 9, 7, 18, 31, 33, 16, 20, 29, 35, 14, 22, 3, 6, 19, 30, 34, 2, 23, 26, 10, 15, 21, 28, 36, 13]
[1, 8, 17, 32, 4, 5, 11, 25, 24, 12, 37, 27, 9, 7, 18, 31, 33, 16, 20, 29, 35, 14, 22, 3, 13, 36, 28, 21, 15, 10, 6, 19, 30, 34, 2, 23, 26]
[1, 8, 17, 32, 4, 5, 11, 25, 24, 12, 37, 27, 9, 7, 18, 31, 33, 16, 20, 29, 35, 14, 22, 3, 13, 36, 28, 21, 15, 10, 26, 23, 2, 34, 30, 6, 19]
[1, 8, 17, 32, 4, 5, 11, 25, 24, 12, 37, 27, 9, 7, 18, 31, 33, 16, 20, 29, 35, 14, 22, 3, 13, 36, 28, 21, 15, 10, 26, 23, 2, 34, 30, 19, 6]
[1, 8, 17, 32, 4, 5, 11, 25, 24, 12, 37, 27, 9, 7, 18, 31, 33, 16, 20, 29, 35, 14, 22, 3, 13, 36, 28, 21, 15, 34, 2, 23, 26, 10, 6, 19, 30]
[1, 8, 17, 32, 4, 5, 11, 25, 24, 12, 37, 27, 9, 7, 18, 31, 33, 16, 20, 29, 35, 14, 22, 3, 13, 36, 28, 21, 15, 34, 2, 23, 26, 10, 6, 30, 19]
[1, 8, 17, 32, 4, 5, 11, 25, 24, 12, 37, 27, 9, 7, 18, 31, 33, 16, 20, 29, 35, 14, 22, 3, 13, 36, 28, 21, 15, 34, 30, 19, 6, 10, 26, 23, 2]
[1, 8, 17, 32, 4, 5, 11, 25, 24, 12, 37, 27, 9, 16, 20, 29, 35, 14, 22, 3, 13, 36, 28, 21, 15, 34, 30, 19, 6, 10, 26, 23, 2, 7, 18, 31, 33]
[1, 8, 17, 32, 4, 5, 11, 25, 24, 12, 37, 27, 9, 16, 20, 29, 35, 14, 22, 3, 33, 31, 18, 7, 2, 23, 13, 36, 28, 21, 15, 34, 30, 19, 6, 10, 26]
[1, 8, 17, 32, 4, 5, 11, 25, 24, 12, 37, 27, 9, 16, 20, 29, 35, 14, 22, 3, 33, 31, 18, 7, 2, 23, 26, 10, 6, 19, 30, 34, 15, 21, 28, 36, 13]
[1, 8, 17, 32, 4, 5, 11, 25, 24, 12, 37, 27, 9, 16, 20, 29, 35, 14, 22, 3, 33, 31, 18, 7, 2, 34, 15, 21, 28, 36, 13, 23, 26, 10, 6, 19, 30]
[1, 8, 17, 32, 4, 5, 11, 25, 24, 12, 37, 27, 9, 16, 20, 29, 35, 14, 22, 3, 33, 31, 18, 7, 2, 34, 15, 21, 28, 36, 13, 23, 26, 10, 6, 30, 19]
[1, 8, 17, 32, 4, 5, 11, 25, 24, 12, 37, 27, 9, 16, 20, 29, 35, 14, 22, 3, 33, 31, 18, 7, 2, 34, 30, 19, 6, 10, 15, 21, 28, 36, 13, 23, 26]
[1, 8, 17, 32, 4, 5, 11, 25, 24, 12, 37, 27, 9, 16, 20, 29, 35, 14, 22, 3, 33, 31, 18, 7, 2, 34, 30, 19, 6, 10, 26, 23, 13, 36, 28, 21, 15]
[1, 8, 17, 32, 4, 5, 11, 25, 24, 12, 37, 27, 9, 16, 33, 31, 18, 7, 2, 23, 26, 10, 6, 19, 30, 34, 15, 21, 28, 36, 13, 3, 22, 14, 35, 29, 20]
[1, 8, 17, 32, 4, 5, 11, 25, 24, 12, 37, 27, 22, 3, 13, 36, 28, 21, 15, 34, 30, 19, 6, 10, 26, 23, 2, 14, 35, 29, 20, 16, 9, 7, 18, 31, 33]
[1, 8, 17, 32, 4, 5, 11, 25, 24, 12, 37, 27, 22, 3, 13, 36, 28, 21, 15, 34, 30, 19, 6, 10, 26, 23, 2, 14, 35, 29, 20, 16, 33, 31, 18, 7, 9]
[1, 8, 17, 32, 4, 5, 11, 25, 24, 12, 37, 27, 22, 3, 33, 31, 18, 7, 9, 16, 20, 29, 35, 14, 2, 23, 13, 36, 28, 21, 15, 34, 30, 19, 6, 10, 26]
[1, 8, 17, 32, 4, 5, 11, 25, 24, 12, 37, 27, 22, 3, 33, 31, 18, 7, 9, 16, 20, 29, 35, 14, 2, 23, 26, 10, 6, 19, 30, 34, 15, 21, 28, 36, 13]
[1, 8, 17, 32, 4, 5, 11, 25, 24, 12, 37, 27, 22, 3, 33, 31, 18, 7, 9, 16, 20, 29, 35, 14, 2, 34, 15, 21, 28, 36, 13, 23, 26, 10, 6, 19, 30]
[1, 8, 17, 32, 4, 5, 11, 25, 24, 12, 37, 27, 22, 3, 33, 31, 18, 7, 9, 16, 20, 29, 35, 14, 2, 34, 15, 21, 28, 36, 13, 23, 26, 10, 6, 30, 19]
[1, 8, 17, 32, 4, 5, 11, 25, 24, 12, 37, 27, 22, 3, 33, 31, 18, 7, 9, 16, 20, 29, 35, 14, 2, 34, 30, 19, 6, 10, 15, 21, 28, 36, 13, 23, 26]
[1, 8, 17, 32, 4, 5, 11, 25, 24, 12, 37, 27, 22, 3, 33, 31, 18, 7, 9, 16, 20, 29, 35, 14, 2, 34, 30, 19, 6, 10, 26, 23, 13, 36, 28, 21, 15]
[1, 8, 17, 32, 4, 5, 11, 25, 24, 12, 37, 27, 22, 14, 2, 23, 26, 10, 6, 19, 30, 34, 15, 21, 28, 36, 13, 3, 33, 31, 18, 7, 9, 16, 20, 29, 35]
[1, 8, 17, 32, 4, 5, 11, 25, 24, 12, 37, 27, 22, 14, 35, 29, 20, 16, 9, 7, 2, 23, 26, 10, 6, 19, 30, 34, 15, 21, 28, 36, 13, 3, 33, 31, 18]
[1, 8, 17, 32, 4, 5, 11, 25, 24, 12, 37, 27, 22, 14, 35, 29, 20, 16, 9, 7, 18, 31, 33, 3, 6, 19, 30, 34, 2, 23, 13, 36, 28, 21, 15, 10, 26]
[1, 8, 17, 32, 4, 5, 11, 25, 24, 12, 37, 27, 22, 14, 35, 29, 20, 16, 9, 7, 18, 31, 33, 3, 6, 19, 30, 34, 2, 23, 26, 10, 15, 21, 28, 36, 13]
[1, 8, 17, 32, 4, 5, 11, 25, 24, 12, 37, 27, 22, 14, 35, 29, 20, 16, 9, 7, 18, 31, 33, 3, 13, 36, 28, 21, 15, 10, 6, 19, 30, 34, 2, 23, 26]
[1, 8, 17, 32, 4, 5, 11, 25, 24, 12, 37, 27, 22, 14, 35, 29, 20, 16, 9, 7, 18, 31, 33, 3, 13, 36, 28, 21, 15, 10, 26, 23, 2, 34, 30, 6, 19]
[1, 8, 17, 32, 4, 5, 11, 25, 24, 12, 37, 27, 22, 14, 35, 29, 20, 16, 9, 7, 18, 31, 33, 3, 13, 36, 28, 21, 15, 10, 26, 23, 2, 34, 30, 19, 6]
[1, 8, 17, 32, 4, 5, 11, 25, 24, 12, 37, 27, 22, 14, 35, 29, 20, 16, 9, 7, 18, 31, 33, 3, 13, 36, 28, 21, 15, 34, 2, 23, 26, 10, 6, 19, 30]
[1, 8, 17, 32, 4, 5, 11, 25, 24, 12, 37, 27, 22, 14, 35, 29, 20, 16, 9, 7, 18, 31, 33, 3, 13, 36, 28, 21, 15, 34, 2, 23, 26, 10, 6, 30, 19]
[1, 8, 17, 32, 4, 5, 11, 25, 24, 12, 37, 27, 22, 14, 35, 29, 20, 16, 9, 7, 18, 31, 33, 3, 13, 36, 28, 21, 15, 34, 30, 19, 6, 10, 26, 23, 2]
[1, 8, 17, 32, 4, 5, 20, 29, 35, 14, 11, 25, 24, 12, 37, 27, 9, 16, 33, 31, 18, 7, 2, 23, 26, 10, 6, 19, 30, 34, 15, 21, 28, 36, 13, 3, 22]
[1, 8, 17, 32, 4, 5, 20, 29, 35, 14, 11, 25, 24, 12, 37, 27, 22, 3, 13, 36, 28, 21, 15, 34, 30, 19, 6, 10, 26, 23, 2, 7, 9, 16, 33, 31, 18]
[1, 8, 17, 32, 4, 5, 20, 29, 35, 14, 11, 25, 24, 12, 37, 27, 22, 3, 13, 36, 28, 21, 15, 34, 30, 19, 6, 10, 26, 23, 2, 7, 18, 31, 33, 16, 9]
[1, 8, 17, 32, 4, 5, 20, 29, 35, 14, 22, 3, 13, 36, 28, 21, 15, 34, 30, 19, 6, 10, 26, 23, 2, 7, 18, 31, 33, 16, 9, 27, 37, 12, 24, 25, 11]
[1, 8, 17, 32, 4, 12, 24, 25, 11, 5, 20, 29, 35, 14, 22, 3, 13, 36, 28, 21, 15, 34, 30, 19, 6, 10, 26, 23, 2, 7, 18, 31, 33, 16, 9, 27, 37]
[1, 8, 17, 32, 4, 12, 37, 27, 9, 16, 33, 31, 18, 7, 2, 23, 26, 10, 6, 19, 30, 34, 15, 21, 28, 36, 13, 3, 22, 14, 35, 29, 20, 5, 11, 25, 24]
[1, 8, 17, 32, 4, 21, 15, 34, 30, 19, 6, 10, 26, 23, 2, 7, 18, 31, 33, 16, 9, 27, 37, 12, 24, 25, 11, 5, 20, 29, 35, 14, 22, 3, 13, 36, 28]
[1, 8, 17, 32, 4, 21, 28, 36, 13, 3, 6, 19, 30, 34, 15, 10, 26, 23, 2, 7, 18, 31, 33, 16, 9, 27, 22, 14, 35, 29, 20, 5, 11, 25, 24, 12, 37]
[1, 8, 17, 32, 4, 21, 28, 36, 13, 3, 6, 19, 30, 34, 15, 10, 26, 23, 2, 7, 18, 31, 33, 16, 9, 27, 37, 12, 24, 25, 11, 5, 20, 29, 35, 14, 22]
[1, 8, 17, 32, 4, 21, 28, 36, 13, 3, 22, 14, 35, 29, 20, 5, 11, 25, 24, 12, 37, 27, 9, 16, 33, 31, 18, 7, 2, 23, 26, 10, 6, 19, 30, 34, 15]
[1, 8, 17, 32, 4, 21, 28, 36, 13, 3, 22, 14, 35, 29, 20, 5, 11, 25, 24, 12, 37, 27, 9, 16, 33, 31, 18, 7, 2, 23, 26, 10, 15, 34, 30, 6, 19]
[1, 8, 17, 32, 4, 21, 28, 36, 13, 3, 22, 14, 35, 29, 20, 5, 11, 25, 24, 12, 37, 27, 9, 16, 33, 31, 18, 7, 2, 23, 26, 10, 15, 34, 30, 19, 6]
[1, 8, 17, 32, 4, 21, 28, 36, 13, 12, 24, 25, 11, 5, 20, 29, 35, 14, 22, 3, 6, 19, 30, 34, 15, 10, 26, 23, 2, 7, 18, 31, 33, 16, 9, 27, 37]
[1, 8, 17, 32, 4, 21, 28, 36, 13, 12, 37, 27, 9, 16, 33, 31, 18, 7, 2, 23, 26, 10, 15, 34, 30, 19, 6, 3, 22, 14, 35, 29, 20, 5, 11, 25, 24]
[1, 8, 17, 32, 4, 21, 28, 36, 13, 23, 2, 7, 18, 31, 33, 16, 9, 27, 37, 12, 24, 25, 11, 5, 20, 29, 35, 14, 22, 3, 6, 19, 30, 34, 15, 10, 26]
[1, 8, 17, 32, 4, 21, 28, 36, 13, 23, 26, 10, 15, 34, 2, 7, 18, 31, 33, 16, 9, 27, 37, 12, 24, 25, 11, 5, 20, 29, 35, 14, 22, 3, 6, 19, 30]
[1, 8, 17, 32, 4, 21, 28, 36, 13, 23, 26, 10, 15, 34, 2, 7, 18, 31, 33, 16, 9, 27, 37, 12, 24, 25, 11, 5, 20, 29, 35, 14, 22, 3, 6, 30, 19]
[1, 8, 17, 32, 4, 21, 28, 36, 13, 23, 26, 10, 15, 34, 30, 19, 6, 3, 22, 14, 2, 7, 18, 31, 33, 16, 9, 27, 37, 12, 24, 25, 11, 5, 20, 29, 35]
[1, 8, 17, 32, 4, 21, 28, 36, 13, 23, 26, 10, 15, 34, 30, 19, 6, 3, 22, 14, 35, 29, 20, 5, 11, 25, 24, 12, 37, 27, 9, 16, 33, 31, 18, 7, 2]
[1, 8, 17, 32, 4, 21, 28, 36, 13, 23, 26, 10, 15, 34, 30, 19, 6, 3, 22, 27, 9, 16, 33, 31, 18, 7, 2, 14, 35, 29, 20, 5, 11, 25, 24, 12, 37]
[1, 8, 17, 32, 4, 21, 28, 36, 13, 23, 26, 10, 15, 34, 30, 19, 6, 3, 22, 27, 37, 12, 24, 25, 11, 5, 20, 29, 35, 14, 2, 7, 9, 16, 33, 31, 18]
[1, 8, 17, 32, 4, 21, 28, 36, 13, 23, 26, 10, 15, 34, 30, 19, 6, 3, 22, 27, 37, 12, 24, 25, 11, 5, 20, 29, 35, 14, 2, 7, 18, 31, 33, 16, 9]
[1, 8, 28, 21, 4, 32, 17, 19, 6, 30, 34, 15, 10, 26, 23, 2, 7, 18, 31, 33, 16, 9, 27, 37, 12, 24, 25, 11, 5, 20, 29, 35, 14, 22, 3, 13, 36]
[1, 8, 28, 21, 4, 32, 17, 19, 30, 6, 3, 22, 14, 35, 29, 20, 5, 11, 25, 24, 12, 37, 27, 9, 16, 33, 31, 18, 7, 2, 34, 15, 10, 26, 23, 13, 36]
[1, 8, 28, 21, 15, 10, 26, 23, 2, 34, 30, 6, 19, 17, 32, 4, 5, 11, 25, 24, 12, 37, 27, 9, 7, 18, 31, 33, 16, 20, 29, 35, 14, 22, 3, 13, 36]
[1, 8, 28, 21, 15, 10, 26, 23, 2, 34, 30, 6, 19, 17, 32, 4, 5, 11, 25, 24, 12, 37, 27, 22, 14, 35, 29, 20, 16, 9, 7, 18, 31, 33, 3, 13, 36]
[1, 8, 28, 21, 15, 34, 2, 7, 18, 31, 33, 3, 22, 14, 35, 29, 20, 16, 9, 27, 37, 12, 24, 25, 11, 5, 4, 32, 17, 19, 30, 6, 10, 26, 23, 13, 36]
[1, 8, 28, 21, 15, 34, 2, 14, 35, 29, 20, 16, 9, 7, 18, 31, 33, 3, 22, 27, 37, 12, 24, 25, 11, 5, 4, 32, 17, 19, 30, 6, 10, 26, 23, 13, 36]
[1, 8, 28, 21, 15, 34, 2, 23, 26, 10, 6, 30, 19, 17, 32, 4, 5, 11, 25, 24, 12, 37, 27, 9, 7, 18, 31, 33, 16, 20, 29, 35, 14, 22, 3, 13, 36]
[1, 8, 28, 21, 15, 34, 2, 23, 26, 10, 6, 30, 19, 17, 32, 4, 5, 11, 25, 24, 12, 37, 27, 22, 14, 35, 29, 20, 16, 9, 7, 18, 31, 33, 3, 13, 36]
[1, 8, 28, 36, 13, 3, 22, 14, 35, 29, 20, 5, 11, 25, 24, 12, 37, 27, 9, 16, 33, 31, 18, 7, 2, 23, 26, 10, 6, 19, 17, 32, 4, 21, 15, 34, 30]
[1, 8, 28, 36, 13, 3, 22, 14, 35, 29, 20, 5, 11, 25, 24, 12, 37, 27, 9, 16, 33, 31, 18, 7, 2, 23, 26, 10, 6, 19, 30, 34, 15, 21, 4, 32, 17]
[1, 8, 28, 36, 13, 3, 22, 14, 35, 29, 20, 5, 11, 25, 24, 12, 37, 27, 9, 16, 33, 31, 18, 7, 2, 23, 26, 10, 6, 30, 19, 17, 32, 4, 21, 15, 34]
[1, 8, 28, 36, 13, 3, 22, 14, 35, 29, 20, 5, 11, 25, 24, 12, 37, 27, 9, 16, 33, 31, 18, 7, 2, 23, 26, 10, 6, 30, 34, 15, 21, 4, 32, 17, 19]
[1, 8, 28, 36, 13, 3, 22, 14, 35, 29, 20, 5, 11, 25, 24, 12, 37, 27, 9, 16, 33, 31, 18, 7, 2, 23, 26, 10, 15, 21, 4, 32, 17, 19, 6, 30, 34]
[1, 8, 28, 36, 13, 3, 22, 14, 35, 29, 20, 5, 11, 25, 24, 12, 37, 27, 9, 16, 33, 31, 18, 7, 2, 23, 26, 10, 15, 34, 30, 6, 19, 17, 32, 4, 21]
[1, 8, 28, 36, 13, 3, 22, 14, 35, 29, 20, 5, 11, 25, 24, 12, 37, 27, 9, 16, 33, 31, 18, 7, 2, 34, 15, 21, 4, 32, 17, 19, 30, 6, 10, 26, 23]
[1, 8, 28, 36, 13, 3, 22, 14, 35, 29, 20, 5, 11, 25, 24, 12, 37, 27, 9, 16, 33, 31, 18, 7, 2, 34, 30, 6, 19, 17, 32, 4, 21, 15, 10, 26, 23]
[1, 8, 28, 36, 13, 3, 22, 14, 35, 29, 20, 16, 33, 31, 18, 7, 9, 27, 37, 12, 24, 25, 11, 5, 4, 21, 15, 10, 26, 23, 2, 34, 30, 6, 19, 17, 32]
[1, 8, 28, 36, 13, 3, 22, 14, 35, 29, 20, 16, 33, 31, 18, 7, 9, 27, 37, 12, 24, 25, 11, 5, 4, 21, 15, 34, 2, 23, 26, 10, 6, 30, 19, 17, 32]
[1, 8, 28, 36, 13, 3, 22, 14, 35, 29, 20, 16, 33, 31, 18, 7, 9, 27, 37, 12, 24, 25, 11, 5, 4, 32, 17, 19, 6, 30, 34, 2, 23, 26, 10, 15, 21]
[1, 8, 28, 36, 13, 3, 22, 14, 35, 29, 20, 16, 33, 31, 18, 7, 9, 27, 37, 12, 24, 25, 11, 5, 4, 32, 17, 19, 30, 6, 10, 26, 23, 2, 34, 15, 21]
[1, 8, 28, 36, 13, 3, 33, 31, 18, 7, 9, 16, 20, 29, 35, 14, 22, 27, 37, 12, 24, 25, 11, 5, 4, 21, 15, 10, 26, 23, 2, 34, 30, 6, 19, 17, 32]
[1, 8, 28, 36, 13, 3, 33, 31, 18, 7, 9, 16, 20, 29, 35, 14, 22, 27, 37, 12, 24, 25, 11, 5, 4, 21, 15, 34, 2, 23, 26, 10, 6, 30, 19, 17, 32]
[1, 8, 28, 36, 13, 3, 33, 31, 18, 7, 9, 16, 20, 29, 35, 14, 22, 27, 37, 12, 24, 25, 11, 5, 4, 32, 17, 19, 6, 30, 34, 2, 23, 26, 10, 15, 21]
[1, 8, 28, 36, 13, 3, 33, 31, 18, 7, 9, 16, 20, 29, 35, 14, 22, 27, 37, 12, 24, 25, 11, 5, 4, 32, 17, 19, 30, 6, 10, 26, 23, 2, 34, 15, 21]
[1, 8, 28, 36, 13, 23, 26, 10, 6, 3, 22, 14, 35, 29, 20, 5, 11, 25, 24, 12, 37, 27, 9, 16, 33, 31, 18, 7, 2, 34, 15, 21, 4, 32, 17, 19, 30]
[1, 8, 28, 36, 13, 23, 26, 10, 6, 3, 22, 14, 35, 29, 20, 5, 11, 25, 24, 12, 37, 27, 9, 16, 33, 31, 18, 7, 2, 34, 30, 19, 17, 32, 4, 21, 15]
[1, 8, 28, 36, 13, 23, 26, 10, 6, 30, 19, 17, 32, 4, 5, 11, 25, 24, 12, 37, 27, 9, 16, 20, 29, 35, 14, 22, 3, 33, 31, 18, 7, 2, 34, 15, 21]
[1, 8, 28, 36, 13, 23, 26, 10, 6, 30, 19, 17, 32, 4, 5, 11, 25, 24, 12, 37, 27, 22, 3, 33, 31, 18, 7, 9, 16, 20, 29, 35, 14, 2, 34, 15, 21]
[1, 8, 28, 36, 13, 23, 26, 10, 6, 30, 19, 17, 32, 4, 21, 15, 34, 2, 7, 9, 16, 33, 3, 22, 27, 37, 12, 24, 25, 11, 14, 35, 29, 20, 5, 31, 18]
[1, 8, 28, 36, 13, 23, 26, 10, 6, 30, 19, 17, 32, 4, 21, 15, 34, 2, 7, 18, 31, 5, 11, 25, 24, 12, 37, 27, 9, 16, 20, 29, 35, 14, 22, 3, 33]
[1, 8, 28, 36, 13, 23, 26, 10, 6, 30, 19, 17, 32, 4, 21, 15, 34, 2, 7, 18, 31, 5, 11, 25, 24, 12, 37, 27, 9, 16, 33, 3, 22, 14, 35, 29, 20]
[1, 8, 28, 36, 13, 23, 26, 10, 6, 30, 19, 17, 32, 4, 21, 15, 34, 2, 7, 18, 31, 5, 20, 29, 35, 14, 11, 25, 24, 12, 37, 27, 9, 16, 33, 3, 22]
[1, 8, 28, 36, 13, 23, 26, 10, 6, 30, 19, 17, 32, 4, 21, 15, 34, 2, 7, 18, 31, 5, 20, 29, 35, 14, 11, 25, 24, 12, 37, 27, 22, 3, 33, 16, 9]
[1, 8, 28, 36, 13, 23, 26, 10, 6, 30, 19, 17, 32, 4, 21, 15, 34, 2, 7, 18, 31, 5, 20, 29, 35, 14, 22, 3, 33, 16, 9, 27, 37, 12, 24, 25, 11]
[1, 8, 28, 36, 13, 23, 26, 10, 6, 30, 19, 17, 32, 4, 21, 15, 34, 2, 7, 18, 31, 33, 3, 22, 14, 35, 29, 20, 5, 11, 25, 24, 12, 37, 27, 9, 16]
[1, 8, 28, 36, 13, 23, 26, 10, 6, 30, 19, 17, 32, 4, 21, 15, 34, 2, 7, 18, 31, 33, 3, 22, 14, 35, 29, 20, 16, 9, 27, 37, 12, 24, 25, 11, 5]
[1, 8, 28, 36, 13, 23, 26, 10, 6, 30, 19, 17, 32, 4, 21, 15, 34, 2, 7, 18, 31, 33, 16, 9, 27, 37, 12, 24, 25, 11, 5, 20, 29, 35, 14, 22, 3]
[1, 8, 28, 36, 13, 23, 26, 10, 6, 30, 19, 17, 32, 4, 21, 15, 34, 2, 14, 11, 25, 24, 12, 37, 27, 22, 3, 33, 16, 9, 7, 18, 31, 5, 20, 29, 35]
[1, 8, 28, 36, 13, 23, 26, 10, 6, 30, 19, 17, 32, 4, 21, 15, 34, 2, 14, 35, 29, 7, 9, 16, 20, 5, 11, 25, 24, 12, 37, 27, 22, 3, 33, 31, 18]
[1, 8, 28, 36, 13, 23, 26, 10, 6, 30, 19, 17, 32, 4, 21, 15, 34, 2, 14, 35, 29, 7, 18, 31, 33, 3, 22, 27, 9, 16, 20, 5, 11, 25, 24, 12, 37]
[1, 8, 28, 36, 13, 23, 26, 10, 6, 30, 19, 17, 32, 4, 21, 15, 34, 2, 14, 35, 29, 7, 18, 31, 33, 3, 22, 27, 37, 12, 24, 25, 11, 5, 20, 16, 9]
[1, 8, 28, 36, 13, 23, 26, 10, 6, 30, 19, 17, 32, 4, 21, 15, 34, 2, 14, 35, 29, 20, 5, 11, 25, 24, 12, 37, 27, 22, 3, 33, 16, 9, 7, 18, 31]
[1, 8, 28, 36, 13, 23, 26, 10, 6, 30, 19, 17, 32, 4, 21, 15, 34, 2, 14, 35, 29, 20, 5, 11, 25, 24, 12, 37, 27, 22, 3, 33, 31, 18, 7, 9, 16]
